Organization Name,Period,Company Name,Tenant Reference,Agreement Name,Tenant Primary Domain,Subscription ID,Subscription Name,Account Department Tag,Account Cost Center Tag,Account Project Tag,Account Owner Tag,Account Custom Tag,Product ID,Product SKU,Meter ID,Meter Name,Category,Subcategory,Product Start Date,Product End Date,Publisher,Unit Price,Quantity,Included Quantity,Unit,Reseller Price,Included Quantity Amount,Summed Amount,Currency,Reseller Markup (%),Reseller Markup,Reseller Sales Unit Price,Reseller Sales Price Total
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-ESInstance:t3.medium,Amazon OpenSearch Service,ESDomain,9/1/2021,9/30/2021,Amazon,0.11,720.00,0.00,Each,76.32,0.00,76.32,USD,0%,0.00,0.11,76.32
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-LCUUsage,Elastic Load Balancing,LoadBalancing:Application,9/1/2021,9/30/2021,Amazon,0.01,2387.16,0.00,Each,19.10,0.00,19.10,USD,0%,0.00,0.01,19.10
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketReplication,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.11,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.11,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketLifecycle,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.02,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,SAE1-Requests-Tier1,Amazon Simple Notification Service,ListTopics,9/1/2021,9/30/2021,Amazon,0.00,75.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUC1-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.05,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Request,AWS Lambda,Invoke,9/1/2021,9/30/2021,Amazon,0.00,2928.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EUW2-Requests-Tier1,Amazon Simple Queue Service,List,9/1/2021,9/30/2021,Amazon,0.00,332.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.44,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.16,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,600.00,0.00,Each,68.40,0.00,68.40,USD,0%,0.00,0.11,68.40
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,HeadObject,9/1/2021,9/30/2021,Amazon,0.00,8301813.00,0.00,Each,3.32,0.00,3.32,USD,0%,0.00,0.00,3.32
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EUN1-Requests-Tier1,Amazon Simple Queue Service,List,9/1/2021,9/30/2021,Amazon,0.00,332.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,5.25,0.00,Each,0.13,0.00,0.13,USD,0%,0.00,0.02,0.13
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUC1-AWS-Out-Bytes,Elastic Load Balancing,LoadBalancing-PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,16.00,0.00,Each,1.82,0.00,1.82,USD,0%,0.00,0.11,1.82
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketPolicy,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,11.41,0.00,Each,0.57,0.00,0.57,USD,0%,0.00,0.05,0.57
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-MES1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadCostAllocation,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.08,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.04,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketReplication,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,4.42,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,ap-south-1-KMS-Requests,AWS Key Management Service,DescribeKey,9/1/2021,9/30/2021,Amazon,0.00,90.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS2-FreeEventsRecorded,AWS CloudTrail,None,9/1/2021,9/30/2021,Amazon,0.00,3517.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APN3-DataTransfer-In-Bytes,Amazon DynamoDB,ListTables,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,CW:GMD-Metrics,AmazonCloudWatch,GetMetricData,9/1/2021,9/30/2021,Amazon,0.00,12.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBSOptimized:r5.8xlarge,Amazon Elastic Compute Cloud,Hourly,9/1/2021,9/30/2021,Amazon,0.00,1112.76,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBSOptimized:r5.xlarge,Amazon Elastic Compute Cloud,Hourly,9/1/2021,9/30/2021,Amazon,0.00,2886.43,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW2-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Kinesis Firehose,DataTransferOut,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EUN1-DataTransfer-Out-Bytes,Amazon DynamoDB,DescribeLimits,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.02,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CloudFront-Out-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APS1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUN1-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.01,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.15,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,3.86,0.00,Each,0.19,0.00,0.19,USD,0%,0.00,0.05,0.19
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUW2-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-In-Bytes,Amazon Relational Database Service,Not Applicable,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,1972.40,0.00,Each,224.85,0.00,224.85,USD,0%,0.00,0.11,224.85
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CW:Requests,AmazonCloudWatch,ListMetrics,9/1/2021,9/30/2021,Amazon,0.00,83908.00,0.00,Each,0.84,0.00,0.84,USD,0%,0.00,0.00,0.84
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,73.72,0.00,Each,8.40,0.00,8.40,USD,0%,0.00,0.11,8.40
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-NatGateway-Bytes,Amazon Elastic Compute Cloud,NatGateway,9/1/2021,9/30/2021,Amazon,0.06,2025.64,0.00,Each,113.44,0.00,113.44,USD,0%,0.00,0.06,113.44
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-ECS-EC2-vCPU-Hours,Amazon Elastic Container Service,ECSTask-EC2,9/1/2021,9/30/2021,Amazon,0.00,1448.93,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,840.34,0.00,Each,95.80,0.00,95.80,USD,0%,0.00,0.11,95.80
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.47,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,1.21,0.00,Each,0.06,0.00,0.06,USD,0%,0.00,0.05,0.06
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EUN1-FreeEventsRecorded,AWS CloudTrail,None,9/1/2021,9/30/2021,Amazon,0.00,3415.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW2-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadCostAllocation,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CloudFront-In-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.00,0.24,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.02,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APS1-AWS-In-Bytes,Amazon Simple Storage Service,PutObject,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN3-AWS-In-Bytes,Amazon Simple Storage Service,PutObject,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
